Country,Year,GFDD.AI.01,GFDD.AI.02,GFDD.AI.03,GFDD.AI.04,GFDD.AI.05,GFDD.AI.06,GFDD.AI.07,GFDD.AI.08,GFDD.AI.09,GFDD.AI.10,GFDD.AI.11,GFDD.AI.12,GFDD.AI.13,GFDD.AI.14,GFDD.AI.15,GFDD.AI.16,GFDD.AI.17,GFDD.AI.18,GFDD.AI.19,GFDD.AI.20,GFDD.AI.21,GFDD.AI.22,GFDD.AI.23,GFDD.AI.24,GFDD.AI.25,GFDD.AI.26,GFDD.AI.27,GFDD.AI.28,GFDD.AI.29,GFDD.AI.30,GFDD.AI.31,GFDD.AI.32,GFDD.AI.33,GFDD.AI.34,GFDD.AI.35,GFDD.AI.36,GFDD.AM.01,GFDD.AM.02,GFDD.AM.03,GFDD.AM.04,GFDD.DI.01,GFDD.DI.02,GFDD.DI.03,GFDD.DI.04,GFDD.DI.05,GFDD.DI.06,GFDD.DI.07,GFDD.DI.08,GFDD.DI.09,GFDD.DI.10,GFDD.DI.11,GFDD.DI.12,GFDD.DI.13,GFDD.DI.14,GFDD.DM.01,GFDD.DM.02,GFDD.DM.03,GFDD.DM.04,GFDD.DM.05,GFDD.DM.06,GFDD.DM.07,GFDD.DM.08,GFDD.DM.09,GFDD.DM.10,GFDD.DM.11,GFDD.DM.12,GFDD.DM.13,GFDD.DM.14,GFDD.DM.15,GFDD.EI.01,GFDD.EI.02,GFDD.EI.03,GFDD.EI.04,GFDD.EI.05,GFDD.EI.06,GFDD.EI.07,GFDD.EI.08,GFDD.EI.09,GFDD.EI.10,GFDD.EM.01,GFDD.OE.01,GFDD.OE.02,GFDD.OI.01,GFDD.OI.02,GFDD.OI.03,GFDD.OI.04,GFDD.OI.05,GFDD.OI.06,GFDD.OI.07,GFDD.OI.08,GFDD.OI.09,GFDD.OI.10,GFDD.OI.11,GFDD.OI.12,GFDD.OI.13,GFDD.OI.14,GFDD.OI.15,GFDD.OI.16,GFDD.OI.17,GFDD.OI.18,GFDD.OI.19,GFDD.OM.01,GFDD.OM.02,GFDD.SI.01,GFDD.SI.02,GFDD.SI.03,GFDD.SI.04,GFDD.SI.05,GFDD.SI.06,GFDD.SI.07,GFDD.SM.01,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD,NY.GDP.PCAP.CD,NY.GDP.PCAP.KD,NY.GNP.MKTP.CD,SP.POP.TOTL
BEL,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6184,,,88.3745,39.6032,4.26174,,22.7362,,,,15.6184,,17.7954,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6932,19.4389,,22.7362,,,,,54241.5,,,,,,,,,,,,0,,,,,,68.6939,,,,,21000000000,,,17894,22000000000,9600000
BEL,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2926,,,88.1175,41.9287,4.39371,,26.4424,,,,16.2926,,18.2871,,,,,,,,,,,,,,,,,,,,,,,,,,,20.554,20.1686,,26.4424,,,,,64779.1,0.210875,0.210875,,,,,,,,,,0,,,,,,61.6153,,,,,24000000000,,,19026.4,24000000000,9600000
BEL,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6817,,,89.4171,42.9016,3.79763,,29.0213,,,,16.6817,,18.19,,,,,,,,,,,,,,,,,,,,,,,,,,,21.194,20.9569,,29.0213,,,,,65884.5,,0.286788,,,,,,,,,,0,,,,,,57.4807,,,,,27000000000,,,20070.5,27000000000,9700000
BEL,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3961,,,91.3443,43.2278,3.09173,,29.9222,,,,17.3961,,19.146,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3749,21.8672,,29.9222,,,,,80275.3,,0.306858,,,,,,,,,,0,,,,,,58.1379,,,,,30000000000,,,20832.5,30000000000,9700000
BEL,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1849,,,93.421,44.0101,2.36802,,31.1477,,,,18.1849,,21.0746,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8071,23.0586,,31.1477,,,,,91234,,0.320782,,,,,,,,,,0,,,,,,58.3829,,,,,37000000000,,,21850,38000000000,9700000
BEL,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0957,35.0719,,94.2639,44.3768,2.13416,,32.0596,,,,19.0957,,21.942,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5433,24.6624,,32.0596,,,,,101427,,0.306254,,,,,,,,,,0,,,,,,59.5633,,,,,48000000000,,,23171.4,49000000000,9700000
BEL,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.916,34.5325,,94.3927,42.5289,2.05135,,31.1286,,,,18.916,,20.8085,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5494,27.7891,,31.1286,,,,,112550,,0.339055,,,,,,,,,,0,,,,,,60.7673,,,,,56000000000,,,24153.1,57000000000,9800000
BEL,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8165,35.3502,,94.8957,42.8447,1.90143,,31.5809,,,,19.8165,,22.043,13.0195,0.833252,,,,,,,,,,,,,,,,,,,,,,,,6.70034,32.8077,31.3373,,31.5809,,,,,110869,,0.305923,,,,1.00303,,,,,,0,29.5897,,,,,62.7483,,,,,66000000000,,,23609.9,67000000000,9800000
BEL,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4104,35.693,,94.8305,42.8508,1.94575,,32.0131,,,,20.4104,,22.8799,12.6198,0.847939,,,,,,,,,,,,,,,,,,,,,,,,7.32615,35.2579,34.1791,,32.0131,,,,,130564,0.104903,0.495143,,,,0.921631,,,,,,0,28.2128,,,,,63.7565,,,,,71000000000,,,24900,72000000000,9800000
BEL,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9734,37.3599,,94.0498,43.8034,2.36362,,32.9755,,,,21.9734,,25.0281,12.3436,0.807212,,,,,,,,,,,,,,,,,,,,,,,,6.03103,37.4877,36.6045,,32.9755,,,,,144843,,0.690414,,,,0.906332,,,,,,0,25.7366,,,,,66.6355,,,,,83000000000,,,25025,84000000000,9800000
BEL,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2296,38.7302,,94.0328,43.7757,2.45777,,32.926,,,,23.2296,,26.0882,11.9029,0.702376,,,,,,,,,,,,,,,,,,,,,,,,5.96744,38.9363,38.2409,,32.926,,,,,163404,,0.665105,,,,0.939665,,,,,,0,24.2898,,,,,70.5509,,,,,100000000000,,,25712.2,100000000000,9800000
BEL,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8253,41.3808,,94.7179,43.7639,2.30766,,33.087,,,,24.8253,,28.6042,11.625,0.781361,,,,,,,,,,,,,,,,,,,,,,,,7.76817,40.9356,39.9499,,33.087,,,,,157582,0.433563,1.89759,,,,0.890918,,,,,,0,23.4556,,,,,75.0306,,,,,120000000000,,,26290.5,120000000000,9800000
BEL,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0323,44.1103,,93.0572,42.5108,3.29099,,32.2513,,,7.29,26.0323,,28.3159,9.42764,0.725292,,,1.40324,0.304328,1.70757,,,,,,,,,,,,,,,,20.6964,,,6.4265,44.025,42.6061,,32.2513,,,,,129899,0.019607,1.6846,,,,0.893335,,,,,,0,22.8212,,,,,80.717,,,,,130000000000,,,27428.6,130000000000,9900000
BEL,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5778,47.0416,,89.9976,42.5504,5.22825,,32.4435,,,7.69,26.5778,,28.519,7.7367,0.585104,,,1.69337,0.41568,2.10905,,,,,,,,,,10.4992,,,,,,23.1386,,,7.62605,47.6064,45.8559,,32.4435,,,,,103695,0.137714,2.0923,,,,0.901197,,,,,,0,22.1118,,,,,81.9204,,,,,110000000000,,,27352.7,110000000000,9900000
BEL,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6058,48.3412,,88.694,42.1292,6.16217,,32.651,,,7.9,25.6058,,27.036,8.3275,0.826669,,,1.89301,0.557605,2.45061,,,,,,,,,,8.04167,,,,,,26.0231,,,13.4155,51.4633,49.8575,,32.651,,,,,87597.1,0.061562,2.41606,,,,0.904357,,,,,,0,21.5091,,,,,78.4229,,,,,93000000000,,,27523,92000000000,9900000
BEL,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1175,51.7513,,89.1405,42.7932,6.30457,,33.6988,,,8.46,25.1175,,26.7468,10.5391,1.28043,,,1.76265,1.37431,3.13695,,,,,,,,,,7.08333,,,,,,30.9715,,,14.2414,55.1441,53.6774,,33.6988,,,,,76972.5,0.444947,3.07584,,,,0.968351,,,,,,0,20.6991,,,,,74.5354,,,,,88000000000,,,27611,87000000000,9900000
BEL,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8629,53.8219,,89.8664,42.186,6.06913,,33.5896,,,8.62,24.8629,,25.7086,13.1277,1.56487,,,1.56288,2.93055,4.49343,,,,,,,,,,6.5625,,,,,,31.51,,,13.1143,58.0904,57.0815,,33.5896,,,,,68380.4,0.574015,4.36777,,,,0.930882,,,,,,0,19.9891,,,,,74.0196,,,,,84000000000,,,28292.4,84000000000,9900000
BEL,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6935,55.3228,,90.6771,41.6739,5.68794,,33.5983,,,8.86,24.6935,,24.9024,19.0539,2.09685,,,2.59116,4.93959,7.53076,,,,,,,,,,5.85417,,,,,,33.9246,,,13.3818,60.432,59.8606,,33.5983,,,,,86698.4,0.270956,7.26392,,,,0.94233,,,,,,0,19.476,,,,,73.4965,,,,,87000000000,,,28751.2,87000000000,9900000
BEL,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6946,57.0955,,91.2274,42.5265,5.49038,,34.7371,,,9.91,24.6946,,25.7577,26.9681,3.20679,,,2.98782,6.18511,9.17293,,,,,,,,,,5.10417,,,,,,35.4098,,,14.7549,60.784,60.6354,,34.7371,,,,,118088,0.464109,8.7841,,,,0.910331,,,,,,0,19.3676,,,,,71.0899,,,,,120000000000,,,29264.8,120000000000,9900000
BEL,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.311,59.8317,,92.48,45.0448,4.8652,,37.2383,,,11,26.311,,27.5777,28.9118,4.61339,,,3.96826,5.54068,9.50894,,,,,,,,,,4.33333,,,,,,35.7558,,,18.5371,61.6641,61.5774,,37.2383,,,,,149996,-0.077899,9.1182,,,,0.849029,,,,,,0,19.4524,,,,,70.6559,,,,,150000000000,,,29914.3,150000000000,9900000
BEL,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.168,60.6741,,94.2269,44.8134,3.71736,,37.4236,,,11.47,28.168,,30.5701,30.9444,5.03201,,,5.06119,5.29075,10.3519,,,,,,,,,,4.375,,,,,,34.6119,,,16.3157,62.8502,62.2922,,37.4236,,,,,134277,0.333399,9.99523,,,,0.876474,,,,,,0,18.7847,,,,,75.2682,,,,,160000000000,,,31227.8,160000000000,9900000
BEL,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7928,63.211,,95.4364,44.6694,3.02263,,37.6891,,,11.63,31.7928,,35.5186,39.3439,4.91614,,,6.26039,5.47291,11.7333,,,,,,,,,,5.95833,,,,,,33.6243,,,13.075,65.1154,64.2277,,37.6891,,,,,147571,0.843125,11.3713,,,,1.65755,,,,,,0,19.1191,,,,,84.3554,,,,,170000000000,,,32194,170000000000,9900000
BEL,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.257,65.6574,,96.4864,45.0359,2.39098,,38.4533,,,11.96,34.257,,35.2965,37.4506,4.21505,52.9859,88.4644,7.16368,5.45602,12.6197,,,,,,,,,,6.875,,,,,,33.8677,,,9.42429,67.3882,66.4424,,38.4533,,,,,167070,0.454874,12.2244,,,,1.73576,,,,,,0,18.2596,,,,,89.0872,,,,,210000000000,,,33105.2,210000000000,10000000
BEL,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.102,65.8241,,97.7348,44.9746,1.52559,,38.7494,,,12.52,35.102,,36.6835,32.0322,3.29563,55.0692,91.2391,11.0296,6.13753,17.1672,,,,,,,,,,6.625,,,,,,31.7458,,,9.97317,69.2707,68.5788,,38.7494,,,,,168649,1.18315,16.5637,,,,1.87705,,,,,,0,18.2918,,,,,90.5874,,,,,210000000000,,,33587,210000000000,10000000
BEL,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7827,103.79,,99.1263,58.4673,0.914812,,52.5371,,,23.57,54.7827,,75.0536,29.6721,3.17265,52.8585,91.9684,11.2464,5.24919,16.4956,,,,,,,,,,6.75,,,,,,72.6633,,,11.0952,70.9313,70.2438,,52.5371,,,,,258984,0.467721,15.9089,,,,1.89614,,,,,,0,17.0231,,,,,104.274,,,,,240000000000,,,33963,240000000000,10000000
BEL,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8053,143.134,,99.2797,74.7581,1.03847,,68.9305,,,25.82,73.8053,,74.134,30.5159,3.94127,49.2079,91.8469,15.0018,7.13104,22.1329,,,,,,,,,,4.67,,,,,,74.0491,,,15.3118,72.8444,72.1786,,68.9305,,,,,253140,1.20925,21.3075,,,,2.02756,,,,,,0,16.3618,,,,,107.072,,,,,230000000000,,,33505.2,230000000000,10000000
BEL,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.8282,142.752,,99.2799,75.2161,1.03541,,69.7801,,,25.76,71.8282,,72.5965,33.6257,4.87656,51.7831,94.4405,16.8848,7.92044,24.8052,,,,,,,,,,4.23,,,,,,,,,15.6941,74.1989,73.8947,,69.7801,,,,,287361,1.11131,23.7958,,,,1.87367,,,,,1.98,0,16.0149,,,,,102.935,,,,,250000000000,,,34479.9,250000000000,10000000
BEL,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9712,143.342,,99.3259,75.2216,0.972776,,69.9505,,,27.38,70.9712,,71.4456,34.1008,5.18614,55.0168,98.8337,18.9004,7.17791,26.0783,,,,,,,,,,4.59,,,,,,74.203,,,15.3894,75.2856,74.9795,,69.9505,,,,,318191,1.37412,25.6849,88.7987,18.5684,107.367,1.70486,,31,,,1.787,0,14.7976,,,,,101.459,,,,,290000000000,,,35228.3,300000000000,10000000
BEL,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0223,144.119,,99.2963,79.0869,1.0214,,73.6016,,,30.94,72.0223,,73.4994,38.3775,6.46845,52.6786,100.701,22.7295,5.5554,28.2849,,,,,,,,,1.47669,4.49,29.2514,1.2672,0.316346,10.8494,63.7116,73.8304,0.476168,16.3306,20.2609,77.2016,76.5368,62.3938,73.6016,,0.104825,,84.6588,309882,1.15156,27.921,86.4035,17.3012,103.705,1.75827,,31,,,1.678,0,14.0795,,7.41905,,,97.8542,,35.3295,,,280000000000,,,35719.8,290000000000,10000000
BEL,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2608,141.129,,99.2845,81.4793,1.01706,,76.0543,,,35.16,72.2608,,74.0405,47.0932,9.30759,48.3526,101.4,26.5805,5.76234,32.3428,,,,,,,,,1.23808,4.22,34.4151,1.19525,0.269653,9.24009,67.1544,69.887,0.404584,13.8637,23.7226,78.0844,77.783,63.0761,76.0543,,0.102667,,85.091,281684,0.302574,31.7844,79.3233,14.4842,93.8075,1.69886,0.373644,30,,,2.059,0,13.5543,,7.31985,,,95.012,,33.1049,,,250000000000,,,36955.6,260000000000,10000000
BEL,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748561,,,,,41.43,,4.35,,72.8509,16.7232,46.2534,103.626,29.399,4.79159,34.1906,,,,,,,,,1.23121,4.5,38.2064,1.16577,0.205149,6.32586,62.5018,,0.343137,10.5808,31.0565,78.5366,78.5213,85.1482,,,0.181986,,90.7177,,-0.033384,32.8651,,,,1.61327,0.531747,31,,,2.049,0,15.2896,35.3497,8.80369,2.7,4,,11.3,34.182,61,16.6889,260000000000,,,37605.2,270000000000,10000000
BEL,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6567,,0.480287,28.31,,4.1966,2.36752,43.2,,4.15,78.9223,80.5448,20.6178,43.032,97.334,29.3354,3.36821,32.7036,5.94587,48.1461,37.1424,72.0068,,,,,1.00959,4.29,37.093,0.991617,0.318206,8.94983,67.3782,56.319,0.411133,11.5635,24.1256,80.0546,79.4014,82.8412,,,0.113658,-0.12607,88.2588,290092,0.182934,32.9663,71.2987,20.1993,91.498,1.71669,82.8506,32,,1.147,2.947,0,27.1845,3.24426,8.58681,2.7,4.1,92.3964,11.9,25.2946,58,21.7748,260000000000,,,38856.1,270000000000,10000000
BEL,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3392,127.943,,99.6148,88.1221,0.466959,31.68,82.7396,5.10866,2.24824,43.21,77.3392,4,76.3018,72.0916,17.3927,40.2281,88.8345,34.0027,3.12395,37.1266,5.98418,52.4105,47.1694,72.5142,4.71844,0.476311,3.93672,15.1714,1.36305,4.76,38.448,1.323,0.398118,11.9321,66.0534,47.4,0.557395,16.7058,22.4968,82.057,81.4218,85.2398,82.7396,,0.105059,-0.025671,89.3946,259420,1.22528,37.417,63.0265,19.978,83.0045,1.68328,76.2221,37,,1.123,3.135,0,25.8505,-9.56664,8.36439,2.8,2.8,94.5785,12,22.6531,57,19.1158,240000000000,,,40170.4,240000000000,10000000
BEL,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6122,107.225,,99.5966,91.8335,0.434295,32.28,80.27,5.11336,2.26771,44.83,65.6122,3.58,65.9367,72.5772,15.9127,38.7113,87.946,34.475,6.0235,40.4985,6.58567,46.3446,46.8756,88.2942,2.78659,2.21089,2.82223,10.7136,1.33839,5.14,34.3937,1.14597,1.10966,34.4393,69.7774,41.8179,1.20227,32.2104,21.8839,83.8441,83.4323,80.0213,80.27,,0.101463,-0.034968,85.5971,268139,-0.712238,40.709,59.8421,20.3315,80.1736,1.65376,82.7582,41,,1.091,3.412,0,26.7339,-6.12791,9.61046,2.9,2.7,81.7394,12.9,26.9121,57,14.2456,240000000000,,,40357.4,240000000000,10000000
BEL,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0048,102.948,,99.6519,92.6957,0.359638,28.35,80.4623,5.4019,2.30022,45.04,64.0048,3.48,63.7111,58.6571,15.1171,37.2164,88.2099,39.6943,7.52807,47.2223,6.97628,40.5492,57.7637,95.3427,2.24594,0.719371,4.63024,23.0257,2.16397,5.32,27.9221,1.79815,0.740857,19.1729,67.7933,37.0985,0.847335,17.4521,25.1368,84.9961,84.805,86.1362,80.4623,,0.111124,-0.036907,89.1133,333457,-0.113188,47.3556,74.0399,21.1777,95.2176,1.74996,103.368,41,,1.174,3.816,0,24.7755,-11.0403,11.1781,3,3,79.5463,13.2,22.8797,51.8,17.7489,260000000000,,,40892.2,260000000000,10000000
BEL,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4152,97.7188,,99.7321,97.3376,0.262443,29.91,83.8962,6.37923,2.36138,49.88,62.4152,3.7,62.2131,51.4065,13.7305,37.3473,88.4198,41.909,6.68864,48.5977,8.74149,45.971,61.4414,96.9557,2.58063,0.93473,4.92989,11.9664,1.73573,5.24,25.6946,1.37747,0.773456,20.6488,64.5233,34.1371,0.877745,22.2558,25.2186,86.471,86.1525,80.1196,83.8962,,0.123245,-0.04284,94.7609,428475,1.09842,48.7889,89.3217,19.5997,108.921,1.80983,110.744,41,,1.429,4.512,0,24.0938,-14.8442,10.103,2.6,3.1,74.3957,12.8,31.8928,52.8,26.0621,320000000000,,,41036.8,320000000000,10000000
BEL,2004,,57.2116,,,,,,,,,,,,,,,,,,,,,,,83.8936,,,,,,,,,,,,,,,,60.4967,92,,99.7534,101.316,0.22744,31.8,86.9327,6.84187,2.31451,56.01,60.4967,3.75,61.4511,62.8181,16.3087,33.6019,78.5994,42.295,6.13837,48.4334,11.9306,46.4178,58.1427,97.5759,2.84202,0.955061,6.4591,11.7587,1.24067,,22.115,0.901409,0.409874,11.8429,63.0272,30.3156,0.482672,13.2278,32.2363,88.4411,87.9593,80.7024,86.9327,,0.124185,-0.041669,95.2871,497048,0.822897,48.7191,97.3577,17.4617,114.819,1.76799,118.864,38,,1.55,4.92,0,22.5503,31.0522,8.62442,2.3,3.1,69.5903,13,32.8197,54.2,15.7562,370000000000,,,42344.7,380000000000,10000000
BEL,2005,,53.6874,,,,,,,,,,,,,,,,,,,,,,,83.5798,,,,,,,,,,,,,,,,61.5672,90.8007,,99.7275,106.703,0.248117,35.35,90.9098,8.32292,2.25107,60.83,61.5672,3.67,63.3031,73.1079,23.5867,27.5782,67.188,39.6922,5.01423,44.7064,11.1049,52.8093,52.0826,90.3782,6.50948,0.212035,5.12538,9.46108,0.928423,,23.0392,0.72921,0.417402,13.4598,68.2949,28.935,0.462261,14.4927,37.6146,90.9926,90.4059,81.1305,90.9098,,0.081612,-0.045858,95.7614,450733,0.419758,44.9949,89.5845,11.6963,101.281,1.77808,114.11,39,13,1.13,4.269,0,21.186,29.1799,7.56294,2,2.7,67.7234,11.5,32.8862,51.6,8.92685,390000000000,,,42994.4,390000000000,10000000
BEL,2006,,53.4348,,,,,,,,,,,,,,,,,,,,,,,83.1154,,,,,,,,,,,,,,,,63.1228,89.9864,,99.7176,108.309,0.254795,37.72,92.0498,6.42566,2.22161,63.19,63.1228,4.02,65.5292,84.0015,29.6785,23.5412,60.8854,50.2984,3.68598,53.9844,14.0913,60.5697,55.4725,96.3864,4.74167,1.07526,3.83591,21.3439,1.15109,,26.4997,0.790371,0.762107,25.7024,56.9264,25.954,0.827402,27.8634,39.2894,92.4891,92.0252,80.8221,92.0498,,0.123442,-0.071286,95.9089,518481,4.98886,54.2479,106.031,16.4254,122.457,1.77301,131.21,39,13,1.32,5.366,0,19.435,23.9196,8.751,1.7,3.3,68.5745,11.9,33.3095,50.8,10.0092,410000000000,,,43782.1,420000000000,11000000
BEL,2007,,8.3036,,,,,,,,,,,,,,,,,,,,,,,86.7114,,,,,,,,,,,,,,,,64.9826,87.2666,,99.5237,109.015,0.417665,35.74,90.6351,6.52638,2.17683,64,64.9826,4.21,68.2267,86.5609,39.9611,26.95,60.1777,56.2075,5.07322,61.2807,15.4515,66.4964,68.6247,110.984,8.47553,0.616772,4.19282,11.4659,0.932632,,31.638,0.776992,0.221316,5.85022,64.3857,19.9941,0.259734,6.86575,56.7,95.342,93.7029,82.7056,90.6351,,0.075033,-0.078116,96.3814,600759,2.85341,62.3881,133.404,18.1931,151.597,1.90611,149.662,39,13,1.58,5.56986,0,16.4695,13.7265,10.5421,1.4,4.1,71.697,11.2,34.8499,41,12.8714,470000000000,,,44960.8,480000000000,11000000
BEL,2008,,12.2358,,,,,,,,,,,,,,,,,,,,,,,87.6071,,,,,,,,,,,,,,,,65.2982,85.2034,,99.2154,112.958,0.67376,25.25,92.3686,5.61536,2.19021,60.92,65.2982,2.8,62.3466,56.9809,42.9329,34.7829,57.7306,55.7608,6.01198,61.7728,9.18694,40.4575,68.1138,101.36,12.7896,0.21326,2.39131,6.44226,1.08996,,26.7791,0.778534,-1.60477,-38.9398,60.1769,19.8085,-1.5801,-38.3413,64.536,97.8504,97.9096,79.1356,92.3686,,0.055394,-0.044981,95.3649,577547,3.53415,61.7356,83.7393,12.4869,96.2261,2.02065,103.087,40,14,1.33,6.35475,1,15.9664,-27.0989,5.13922,1.7,3.3,70.693,16.4,29.2044,54.9,20.8585,520000000000,,,44956.4,530000000000,11000000
BEL,2009,,11.6842,,,,,,,,,,,,,,,,,,,,,,,87.3749,,,,,,,,,,,,,,,,60.718,81.0458,,99.093,113.719,0.741815,27.65,95.0828,5.40228,2.23667,67.55,60.718,3.77,58.2904,43.1031,31.3508,50.1939,59.2915,71.0795,8.87194,79.9514,17.6122,47.6008,84.7983,111.16,2.57547,5.19734,5.90389,7.83114,1.14049,,23.4213,0.849315,-0.290121,-7.09053,68.2324,20.5983,-0.270949,-6.62196,59.0062,98.1088,97.8576,75.2907,95.0828,,0.091607,-0.040295,93.1627,579300,1.1716,80.1483,75.8237,20.8419,96.6656,2.19551,140.731,43,49,0.98,6.85846,1,15.2827,-30.2521,9.33322,3.1,4.6,63.858,17.3,31.7181,49.3,32.9968,480000000000,,,43591.3,490000000000,11000000
BEL,2010,,11.3073,,,,,,,,,,,,,,,,,,,,,,,91.7612,,,,,,,,,,,,,,,,56.3041,76.8059,,98.9394,111.24,0.823367,26.34,95.416,5.38077,2.18469,68.06,56.3041,3.9,56.4965,53.57,23.3629,57.3506,61.3109,73.3173,10.016,83.3334,16.6941,48.3864,74.1405,101.257,6.54885,1.3683,4.078,6.03447,1.19561,,27.1587,0.851641,0.447661,9.84226,59.623,21.1887,0.463109,10.1819,41.4683,101.156,100,71.8456,95.416,0.757,0.163146,-0.010997,91.6717,552066,-0.962883,84.2948,73.0937,14.5996,87.6933,2.14053,108.51,43,46,1.16,8.82031,1,14.7766,19.4741,11.968,2.79861,4.96531,59.0091,19.3047,35.045,48.8038,23.279,480000000000,,,44380.2,500000000000,11000000
BEL,2011,,10.4915,,,96.3061,42.5754,10.5108,25.1719,50.8089,10.8475,47.8785,57.8091,4.40762,17.8686,0.753974,0.385611,2.59928,5.42215,5.79193,54.3333,85.7579,71.0548,,,93.2357,94.9585,,,,,,,,,,,,,,,55.0241,76.8538,,98.6622,110.379,1.04209,22.01,96.2987,5.00079,2.21196,67.46,55.0241,3.5,54.9622,48.9082,20.6371,54.1547,59.0974,59.2784,8.06447,67.3429,13.4534,37.4014,61.3449,87.6469,5.33699,2.16576,5.20893,6.88722,1.40455,,20.9374,0.934852,0.177586,3.78215,59.4264,23.0257,0.189383,4.02689,40.0583,104.676,103.532,69.9925,96.2987,0.754,0.157755,-0.025049,92.2094,526060,-2.79218,68.0959,62.7386,14.4165,77.1551,2.09971,93.1122,43,48,1.61,10.0774,1,13.6679,-3.82008,11.0074,3.3023,4.5998,57.1389,18.5366,31.5281,47.53,19.0846,530000000000,,,44556,530000000000,11000000
BEL,2012,,8.88095,,,,,,,,,,,,,,,,,,,,,,,93.9369,,,,,,,,,,,,,,,,54.4846,77.3359,,98.4169,111.962,1.24401,22.5,98.1229,5.57901,2.25277,68.22,54.4846,4.2,54.5515,51.578,19.8324,,,62.9756,6.22989,69.2055,19.0666,46.7068,74.5738,89.0383,4.33659,3.37703,3.93398,9.0399,1.25544,,31.8586,1.05425,0.358289,7.02958,67.6517,22.9048,0.405533,7.9565,39.3014,107.012,106.472,65.6664,98.1229,0.768,0.138665,-0.031932,91.2059,559416,-0.377598,69.5959,56.6963,12.372,69.0681,2.13418,108.132,43,46,0.91,10.9296,,13.2096,3.18357,13.7489,3.73826,5.76058,55.5269,18.192,26.5549,47.1054,20.2724,500000000000,,,44337.6,510000000000,11000000
